INCIDENT_ID,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,MULTIPLE_OFFENSE
153029.0,0,37,37,0,0,6,4,1,2,1,316,1.0,72,103,34,1
152832.0,1,36,34,2,1,15,10,0,5,1,316,1.0,92,62,34,1
176202.0,0,36,34,2,1,1,0,1,5,1,174,0.0,92,93,43,1
51826.0,0,21,23,4,1,6,4,0,5,1,174,1.0,103,29,34,1
125124.0,1,36,34,2,1,15,10,0,5,1,174,0.0,92,93,43,1
115201.0,0,24,24,0,0,8,3,0,5,1,174,1.0,112,142,34,1
61337.0,0,28,28,3,5,5,6,1,5,2,249,2.0,103,62,34,1
29016.0,0,33,32,2,1,5,6,0,5,1,174,0.0,112,29,43,1
76028.0,0,16,15,0,0,4,2,3,6,2,21,1.0,72,80,34,0
40103.0,0,45,45,10,3,6,4,3,6,1,316,1.0,98,29,34,1
141740.0,0,3,2,3,5,1,0,0,5,1,174,1.0,103,142,34,1
163290.0,0,21,23,4,1,5,6,0,5,1,231,1.0,92,87,34,1
174693.0,0,21,23,4,1,2,7,1,6,1,249,1.0,48,29,34,1
53261.0,1,26,27,9,0,15,10,1,6,1,249,1.0,103,29,34,1
2743.0,0,36,34,2,1,1,0,3,6,4,0,4.0,92,80,34,1
75304.0,0,6,6,4,1,5,6,1,6,1,249,0.0,72,29,34,1
157321.0,0,24,24,0,0,5,6,2,6,2,316,2.0,67,29,34,1
137202.0,0,18,18,9,0,9,8,1,6,1,0,1.0,72,62,34,1
96506.0,1,47,48,7,3,15,10,1,6,1,231,0.0,92,138,34,1
2766.0,0,36,34,2,1,1,0,1,6,2,0,2.0,92,29,34,1
165545.0,0,37,37,0,0,3,5,1,6,1,174,1.0,72,80,34,1
51378.0,0,16,15,0,0,5,6,1,6,3,43,3.0,12,62,34,0
188373.0,0,26,27,9,0,3,5,3,3,1,316,1.0,72,62,34,1
81752.0,0,49,49,6,5,7,1,0,5,1,249,1.0,103,29,34,1
35889.0,0,21,23,4,1,2,7,2,6,2,249,2.0,72,62,34,1
119721.0,0,3,2,3,5,1,0,4,6,4,174,4.0,103,29,34,1
104841.0,7,3,2,3,5,9,8,0,5,1,174,1.0,112,87,34,1
37427.0,0,26,27,9,0,3,5,2,6,2,0,2.0,72,29,34,1
124394.0,0,33,32,2,1,7,1,0,5,1,174,0.0,2,93,0,1
158386.0,0,33,32,2,1,5,6,1,6,1,249,1.0,92,80,34,1
157601.0,0,26,27,9,0,8,3,2,6,1,249,1.0,112,29,34,1
147310.0,1,44,44,1,3,16,12,0,5,1,249,1.0,103,119,34,1
162146.0,0,6,6,4,1,7,1,2,6,1,208,0.0,72,142,48,1
101181.0,0,26,27,9,0,8,3,0,5,1,249,1.0,103,29,34,1
135397.0,0,4,4,6,5,7,1,1,6,1,316,1.0,103,29,34,1
135460.0,1,4,4,6,5,15,10,0,5,2,128,1.0,103,142,34,0
193767.0,0,17,16,0,0,6,4,3,2,2,158,1.0,103,80,34,0
16059.0,0,36,34,2,1,1,0,0,5,1,303,1.0,92,130,34,1
40209.0,0,45,45,10,3,3,5,1,2,1,316,1.0,34,142,34,1
197007.0,0,38,38,10,3,6,4,0,5,1,249,1.0,103,29,34,1
195146.0,0,25,25,9,0,6,4,0,5,1,174,0.0,97,93,23,1
194617.0,5,22,22,7,3,18,13,1,6,1,0,1.0,72,80,34,1
41478.0,0,4,4,6,5,5,6,0,5,2,179,1.0,24,130,34,0
79972.0,1,37,37,0,0,11,17,0,5,1,174,0.0,18,124,46,1
172606.0,0,3,2,3,5,1,0,1,6,1,249,1.0,103,107,34,1
75454.0,5,8,7,7,3,18,13,0,5,1,174,0.0,24,29,0,1
143120.0,0,6,6,4,1,7,1,3,3,1,174,0.0,92,93,23,1
3375.0,0,37,37,0,0,6,4,0,5,1,249,1.0,92,29,34,1
24153.0,0,49,49,6,5,8,3,1,2,2,316,2.0,59,119,34,1
141983.0,0,4,4,6,5,5,6,4,6,4,249,4.0,54,29,34,1
75804.0,1,14,17,9,0,13,18,2,6,1,174,0.0,72,133,34,1
85343.0,0,21,23,4,1,2,7,0,5,1,249,1.0,59,29,34,1
46992.0,0,36,34,2,1,1,0,1,5,1,174,0.0,92,93,46,1
3926.0,0,40,40,2,1,1,0,7,6,1,316,1.0,92,130,34,1
195661.0,0,33,32,2,1,6,4,0,5,1,249,1.0,103,93,34,1
79753.0,1,36,34,2,1,15,10,0,5,1,249,1.0,92,93,34,1
58766.0,0,5,5,3,5,6,4,1,6,1,249,1.0,112,29,34,1
67763.0,0,21,23,4,1,6,4,1,6,1,249,1.0,72,29,34,1
98870.0,7,6,6,4,1,9,8,0,5,1,174,0.0,112,29,23,1
167695.0,1,4,4,6,5,15,10,5,6,1,303,1.0,72,80,34,1
66468.0,0,4,4,6,5,8,3,2,0,1,316,1.0,72,0,34,1
137627.0,0,21,23,4,1,2,7,3,6,1,249,1.0,112,80,34,1
112024.0,0,2,3,10,3,5,6,2,2,2,316,2.0,42,142,34,1
70493.0,7,36,34,2,1,9,8,0,5,1,249,1.0,92,62,34,1
145928.0,0,36,34,2,1,4,2,0,5,2,174,0.0,103,62,43,1
175187.0,0,24,24,0,0,2,7,1,2,1,249,1.0,24,142,34,1
118094.0,0,39,39,6,5,2,7,0,5,1,174,0.0,18,133,46,1
9371.0,3,37,37,0,0,9,8,1,6,1,249,1.0,92,80,34,1
104136.0,0,47,48,7,3,4,2,1,2,1,223,0.0,24,29,0,1
190856.0,1,47,48,7,3,17,11,0,5,1,174,1.0,103,29,34,1
71166.0,1,42,42,7,3,15,10,1,6,1,316,0.0,34,29,34,1
71432.0,4,44,44,1,3,9,8,1,2,1,316,1.0,92,115,34,1
160314.0,1,46,46,3,5,11,17,1,5,2,316,2.0,103,62,34,1
26042.0,0,4,4,6,5,2,7,3,6,1,316,1.0,54,103,34,1
72257.0,0,49,49,6,5,4,2,1,6,1,249,1.0,103,29,34,1
188685.0,0,32,31,4,1,7,1,1,6,1,0,1.0,103,29,34,1
150948.0,0,24,24,0,0,7,1,0,5,1,316,1.0,98,107,34,1
72853.0,0,3,2,3,5,2,7,0,5,1,174,1.0,103,80,34,1
5395.0,1,9,10,7,3,15,10,0,5,1,174,0.0,31,29,0,1
66922.0,1,9,10,7,3,15,10,1,6,1,249,1.0,72,130,34,1
102143.0,0,33,32,2,1,5,6,1,6,1,174,0.0,103,93,43,1
49760.0,0,4,4,6,5,1,0,2,6,1,316,1.0,12,29,34,1
92071.0,0,16,15,0,0,8,3,0,5,2,128,1.0,103,29,34,0
60241.0,0,21,23,4,1,2,7,2,6,1,249,1.0,92,29,34,1
105425.0,0,4,4,6,5,1,0,1,6,1,249,1.0,67,80,34,1
111154.0,0,45,45,10,3,5,6,1,6,2,316,2.0,72,80,34,1
151317.0,0,25,25,9,0,5,6,1,2,1,249,1.0,111,29,34,1
145603.0,0,33,32,2,1,8,3,0,5,1,174,0.0,92,93,43,1
13756.0,0,22,22,7,3,7,1,1,6,1,249,1.0,72,29,34,1
124791.0,0,36,34,2,1,1,0,1,2,1,0,1.0,103,62,34,1
101433.0,0,31,36,9,0,9,8,1,0,1,249,1.0,67,29,34,1
170079.0,0,33,32,2,1,6,4,0,5,1,174,0.0,92,87,50,1
123421.0,0,25,25,9,0,5,6,1,2,1,316,1.0,72,29,34,1
73602.0,0,4,4,6,5,1,0,0,5,1,249,1.0,103,62,34,1
175837.0,0,33,32,2,1,6,4,0,5,1,174,0.0,103,93,43,1
46576.0,1,36,34,2,1,15,10,1,5,1,174,0.0,92,29,0,1
184629.0,0,3,2,3,5,1,0,1,6,1,316,1.0,103,62,34,1
153731.0,0,45,45,10,3,6,4,0,5,1,174,1.0,98,29,34,1
100787.0,0,24,24,0,0,5,6,1,6,1,249,0.0,98,29,34,1
46846.0,0,36,34,2,1,1,0,0,5,1,174,1.0,92,29,34,1
197751.0,0,45,45,10,3,4,2,0,5,1,174,0.0,18,129,0,1
153609.0,1,44,44,1,3,15,10,1,2,1,316,1.0,112,142,34,1
167756.0,3,4,4,6,5,9,8,1,6,1,249,1.0,2,62,34,1
36016.0,0,21,23,4,1,2,7,2,6,1,249,1.0,72,80,34,1
7408.0,0,33,32,2,1,8,3,0,5,1,174,0.0,116,29,0,1
137118.0,0,16,15,0,0,1,0,1,5,1,174,1.0,112,93,34,1
131030.0,0,25,25,9,0,3,5,1,5,1,316,1.0,72,142,34,1
36432.0,0,22,22,7,3,2,7,0,5,1,174,0.0,98,142,0,1
57386.0,0,4,4,6,5,1,0,0,5,2,249,2.0,103,29,34,1
47098.0,0,36,34,2,1,1,0,0,5,1,249,1.0,92,29,34,1
159866.0,0,44,44,1,3,7,1,1,5,1,127,1.0,103,93,34,1
125773.0,1,42,42,7,3,16,12,1,2,1,316,1.0,72,29,34,1
163413.0,5,24,24,0,0,18,13,2,6,1,249,1.0,12,29,34,1
48447.0,0,47,48,7,3,8,3,1,2,2,316,2.0,98,142,34,1
27915.0,0,23,21,4,1,5,6,1,6,1,249,1.0,103,29,34,1
119564.0,0,0,1,6,5,3,5,1,0,2,316,2.0,84,62,34,1
93350.0,0,24,24,0,0,7,1,1,2,1,231,0.0,92,142,0,1
19193.0,0,5,5,3,5,7,1,0,5,1,316,1.0,92,62,34,1
114639.0,7,21,23,4,1,9,8,0,5,1,174,0.0,103,93,23,1
14436.0,1,28,28,3,5,16,12,0,5,2,174,2.0,103,93,34,1
91658.0,0,7,8,7,3,2,7,4,2,1,316,1.0,98,62,34,1
97167.0,0,3,2,3,5,1,0,1,6,1,174,1.0,103,130,34,1
5298.0,1,9,10,7,3,15,10,0,5,1,174,1.0,92,130,34,1
133012.0,0,37,37,0,0,7,1,2,6,1,316,1.0,72,80,34,1
58542.0,0,4,4,6,5,2,7,2,6,1,249,1.0,103,29,34,1
33012.0,0,4,4,6,5,1,0,1,6,2,200,1.0,72,93,34,0
167578.0,0,4,4,6,5,5,6,1,6,1,316,1.0,97,80,34,1
66987.0,0,9,10,7,3,7,1,1,5,1,174,0.0,18,93,46,1
102561.0,1,36,34,2,1,15,10,0,5,2,127,0.0,18,93,46,1
55619.0,1,42,42,7,3,15,10,2,2,1,0,1.0,103,142,34,1
96486.0,0,47,48,7,3,6,4,0,5,1,74,0.0,113,29,0,1
176220.0,0,36,34,2,1,1,0,1,5,1,316,1.0,92,87,34,1
155218.0,1,4,4,6,5,15,10,1,0,1,316,1.0,58,29,34,1
116459.0,0,33,32,2,1,7,1,0,5,1,316,1.0,98,130,34,1
34636.0,0,6,6,4,1,4,2,2,6,2,0,2.0,72,29,34,1
176092.0,7,35,30,3,5,9,8,2,5,1,249,1.0,92,29,34,1
5078.0,0,6,6,4,1,6,4,1,2,1,316,1.0,72,142,34,1
57780.0,7,4,4,6,5,9,8,0,5,1,0,1.0,112,62,34,1
100434.0,0,24,24,0,0,4,2,1,2,1,316,0.0,103,142,34,1
32964.0,0,4,4,6,5,1,0,2,6,1,249,1.0,103,29,34,1
142613.0,0,4,4,6,5,4,2,1,6,1,316,1.0,113,29,34,1
14781.0,0,33,32,2,1,9,8,0,5,1,174,0.0,116,29,0,1
28016.0,0,24,24,0,0,5,6,2,3,2,316,2.0,103,29,34,1
114027.0,1,9,10,7,3,15,10,1,6,1,0,1.0,72,29,34,1
185643.0,0,4,4,6,5,6,4,1,6,1,316,1.0,72,29,34,1
37205.0,0,25,25,9,0,6,4,2,6,1,249,1.0,24,62,34,1
162253.0,0,7,8,7,3,2,7,5,2,1,303,1.0,113,140,34,1
19357.0,7,8,7,7,3,9,8,0,5,1,174,0.0,112,29,23,1
181663.0,0,30,35,7,3,2,7,0,5,1,249,1.0,34,29,34,1
68346.0,7,22,22,7,3,9,8,0,5,1,174,0.0,112,93,23,1
88885.0,0,45,45,10,3,1,0,1,2,1,249,1.0,103,25,34,1
13189.0,7,17,16,0,0,9,8,1,6,1,249,1.0,103,29,34,1
83880.0,0,4,4,6,5,2,7,1,6,2,249,2.0,112,29,34,1
25657.0,0,4,4,6,5,4,2,4,6,4,43,2.0,72,29,34,0
71317.0,0,44,44,1,3,4,2,0,5,1,249,1.0,109,14,34,1
128697.0,0,4,4,6,5,5,6,3,2,3,303,3.0,72,62,34,1
125451.0,0,38,38,10,3,7,1,1,6,1,316,1.0,112,29,34,1
31700.0,0,46,46,3,5,7,1,3,6,1,249,1.0,98,80,34,1
80327.0,0,39,39,6,5,2,7,1,6,1,249,1.0,98,103,34,1
34466.0,0,5,5,3,5,3,5,4,6,1,316,1.0,98,80,34,1
6369.0,1,22,22,7,3,15,10,3,6,3,0,3.0,67,29,34,1
187262.0,0,21,23,4,1,6,4,0,5,1,249,1.0,92,130,34,1
8791.0,0,36,34,2,1,1,0,0,5,1,174,0.0,103,93,43,1
7574.0,0,33,32,2,1,6,4,1,6,1,249,1.0,72,29,34,1
66727.0,0,6,6,4,1,4,2,0,5,1,174,0.0,92,53,46,1
149210.0,0,4,4,6,5,5,6,3,2,1,316,1.0,72,142,34,1
65013.0,0,4,4,6,5,1,0,0,5,1,174,0.0,112,119,23,1
135636.0,0,4,4,6,5,1,0,0,5,1,174,1.0,103,93,34,1
7213.0,0,33,32,2,1,7,1,0,5,1,127,0.0,103,93,43,1
120628.0,0,4,4,6,5,6,4,1,6,2,263,1.0,109,93,34,0
144112.0,0,21,23,4,1,2,7,2,6,1,249,1.0,116,103,34,1
42085.0,0,4,4,6,5,4,2,4,1,1,0,1.0,72,29,34,1
33053.0,0,4,4,6,5,1,0,0,5,1,174,1.0,103,29,34,1
31109.0,0,40,40,2,1,1,0,1,5,1,249,1.0,103,142,34,1
63027.0,5,39,39,6,5,18,13,1,6,1,249,1.0,59,29,34,1
67287.0,0,16,15,0,0,7,1,1,6,2,249,2.0,112,29,34,1
149817.0,0,7,8,7,3,2,7,0,5,1,174,1.0,103,29,34,1
57052.0,0,4,4,6,5,6,4,1,6,2,249,2.0,72,62,34,1
95186.0,1,36,34,2,1,15,10,0,5,1,174,0.0,92,93,43,1
117773.0,0,37,37,0,0,6,4,1,6,2,316,2.0,103,29,34,1
151673.0,0,30,35,7,3,7,1,1,6,1,0,1.0,42,29,34,1
93117.0,0,23,21,4,1,7,1,1,6,1,249,1.0,34,62,34,1
144268.0,1,22,22,7,3,15,10,0,5,1,174,1.0,72,130,34,1
99932.0,0,21,23,4,1,2,7,1,6,2,316,2.0,84,29,34,1
165023.0,0,36,34,2,1,1,0,1,6,1,174,0.0,92,80,43,1
141128.0,1,47,48,7,3,18,13,1,6,2,316,2.0,72,29,34,1
58473.0,0,4,4,6,5,2,7,4,2,1,303,1.0,72,62,34,1
36919.0,1,24,24,0,0,18,13,0,5,1,316,1.0,54,142,34,1
145844.0,0,36,34,2,1,5,6,1,5,1,316,1.0,92,29,34,1
1777.0,0,33,32,2,1,8,3,0,5,1,249,1.0,112,93,34,1
109918.0,1,36,34,2,1,15,10,0,5,1,174,0.0,103,80,43,1
163391.0,0,24,24,0,0,7,1,1,2,1,0,1.0,113,142,34,1
17508.0,1,45,45,10,3,16,12,2,6,3,249,3.0,103,29,34,1
37704.0,0,33,32,2,1,8,3,1,2,1,249,1.0,98,142,34,1
106174.0,1,4,4,6,5,15,10,4,6,1,249,1.0,98,29,34,1
77755.0,0,25,25,9,0,6,4,0,5,1,174,0.0,103,29,43,1
114241.0,0,16,15,0,0,4,2,1,6,1,316,1.0,103,29,34,1
22801.0,0,37,37,0,0,2,7,3,6,1,316,1.0,72,142,34,1
62020.0,0,33,32,2,1,6,4,0,5,1,174,0.0,116,80,0,1
86530.0,0,31,36,9,0,5,6,1,0,1,316,0.0,34,29,34,1
18116.0,0,49,49,6,5,5,6,1,6,1,249,1.0,103,93,34,1
154182.0,1,49,49,6,5,15,10,1,6,1,249,1.0,112,29,34,1
105804.0,0,4,4,6,5,4,2,0,5,1,249,1.0,18,93,34,1
17671.0,0,45,45,10,3,3,5,0,5,1,249,1.0,103,29,34,1
63414.0,0,44,44,1,3,7,1,1,2,1,249,1.0,103,29,34,1
95255.0,0,36,34,2,1,4,2,0,5,2,174,0.0,18,93,46,1
100406.0,0,24,24,0,0,8,3,0,5,1,74,0.0,103,0,34,1
177502.0,0,45,45,10,3,7,1,1,5,1,316,1.0,97,107,34,1
180315.0,0,19,19,1,3,7,1,1,2,1,316,1.0,42,142,34,1
74835.0,7,4,4,6,5,9,8,0,5,1,174,0.0,112,29,23,1
75496.0,0,9,10,7,3,4,2,1,6,1,174,1.0,92,130,34,1
162373.0,1,9,10,7,3,15,10,2,6,2,0,2.0,72,107,34,1
60850.0,0,24,24,0,0,5,6,1,6,1,249,1.0,103,62,34,1
42563.0,0,4,4,6,5,2,7,2,3,1,303,1.0,72,62,34,1
115845.0,0,25,25,9,0,5,6,1,6,1,316,1.0,24,29,34,1
28090.0,0,24,24,0,0,6,4,3,2,1,174,1.0,103,142,34,1
139262.0,0,33,32,2,1,5,6,0,5,1,174,0.0,112,93,43,1
74940.0,0,4,4,6,5,2,7,0,5,2,174,2.0,24,14,34,1
35185.0,1,16,15,0,0,13,18,1,6,2,249,2.0,72,29,34,1
105134.0,0,4,4,6,5,6,4,1,2,1,316,1.0,72,62,34,1
29205.0,0,33,32,2,1,7,1,1,6,1,249,1.0,72,142,34,1
14551.0,0,33,32,2,1,8,3,1,6,1,249,1.0,92,29,34,1
62319.0,0,36,34,2,1,1,0,0,5,2,174,1.0,103,93,36,0
146286.0,0,36,34,2,1,1,0,0,5,1,316,1.0,92,93,34,1
182680.0,7,36,34,2,1,9,8,1,5,1,316,1.0,92,29,34,1
138941.0,0,33,32,2,1,6,4,1,6,1,0,1.0,103,80,34,1
143918.0,1,19,19,1,3,16,12,1,2,1,316,1.0,112,29,34,1
72838.0,0,3,2,3,5,7,1,0,5,1,249,1.0,98,87,34,1
181487.0,0,26,27,9,0,3,5,2,6,1,249,1.0,97,29,34,1
136873.0,0,9,10,7,3,5,6,1,6,1,316,1.0,72,107,34,1
31482.0,0,45,45,10,3,3,5,1,6,1,249,1.0,103,80,34,1
65570.0,0,4,4,6,5,5,6,1,2,1,316,1.0,72,142,34,1
95513.0,0,38,38,10,3,7,1,3,6,3,263,3.0,98,29,34,0
122235.0,7,21,23,4,1,9,8,0,5,1,174,0.0,103,93,0,1
188395.0,0,27,26,1,3,6,4,1,6,1,316,1.0,103,130,34,1
4225.0,5,47,48,7,3,13,18,8,6,1,249,1.0,72,29,34,1
35708.0,0,21,23,4,1,4,2,3,6,1,249,2.0,112,142,34,1
82470.0,0,4,4,6,5,7,1,1,6,1,316,1.0,72,80,34,1
140359.0,0,39,39,6,5,5,6,1,6,1,249,1.0,103,130,34,1
163140.0,0,21,23,4,1,2,7,1,6,1,249,1.0,72,29,34,1
19678.0,0,14,17,9,0,5,6,0,5,1,316,1.0,72,142,34,1
110443.0,0,37,37,0,0,7,1,3,6,1,316,1.0,72,29,34,1
160124.0,0,45,45,10,3,9,8,3,3,2,306,1.0,103,62,34,0
6087.0,0,21,23,4,1,5,6,1,5,1,249,1.0,92,93,34,1
107017.0,0,16,15,0,0,4,2,1,6,1,316,1.0,72,29,34,1
89182.0,0,47,48,7,3,4,2,1,2,1,174,0.0,92,142,23,1
48060.0,1,45,45,10,3,15,10,1,3,1,249,1.0,112,142,34,1
129186.0,5,8,7,7,3,10,15,0,5,1,174,0.0,18,133,46,1
135833.0,1,4,4,6,5,11,17,1,0,1,316,1.0,112,142,34,1
27734.0,1,22,22,7,3,15,10,0,5,1,174,0.0,112,29,23,1
107430.0,0,21,23,4,1,5,6,2,6,1,218,0.0,72,130,48,1
14608.0,0,33,32,2,1,7,1,0,5,1,174,0.0,18,133,46,1
135849.0,0,4,4,6,5,4,2,2,6,1,316,1.0,116,130,34,1
198783.0,0,51,50,7,3,8,3,1,6,1,316,1.0,84,142,34,1
110116.0,0,36,34,2,1,1,0,0,5,1,174,0.0,92,93,0,1
96355.0,0,46,46,3,5,4,2,1,2,1,316,1.0,72,119,34,1
74053.0,0,4,4,6,5,3,5,0,5,1,249,1.0,103,87,34,1
19164.0,0,5,5,3,5,5,6,0,5,1,174,0.0,18,93,46,1
128603.0,0,4,4,6,5,6,4,1,5,1,249,1.0,92,130,34,1
65416.0,0,4,4,6,5,1,0,1,6,1,249,1.0,103,80,34,1
95356.0,0,37,37,0,0,8,3,0,5,1,174,0.0,103,136,34,1
54147.0,0,33,32,2,1,7,1,0,5,1,174,0.0,92,93,50,1
154936.0,0,4,4,6,5,1,0,0,5,1,174,1.0,92,107,34,1
194840.0,0,24,24,0,0,4,2,1,6,1,249,1.0,89,29,34,1
149480.0,0,5,5,3,5,6,4,1,6,1,0,1.0,12,62,34,1
137842.0,7,22,22,7,3,9,8,0,5,1,174,0.0,112,62,23,1
35322.0,0,16,15,0,0,4,2,2,6,1,0,1.0,109,29,34,1
33509.0,0,4,4,6,5,6,4,1,6,1,316,1.0,72,29,34,1
25701.0,1,4,4,6,5,15,10,0,5,1,174,0.0,48,93,0,1
58117.0,0,4,4,6,5,5,6,1,6,1,316,1.0,34,130,34,1
197797.0,0,45,45,10,3,7,1,1,2,1,316,1.0,87,80,34,1
189425.0,0,36,34,2,1,1,0,1,2,1,316,1.0,92,142,34,1
181267.0,0,24,24,0,0,6,4,1,6,1,249,1.0,18,53,34,1
46817.0,0,36,34,2,1,1,0,0,5,2,174,1.0,103,93,36,0
137205.0,1,18,18,9,0,18,13,1,6,1,249,1.0,103,53,34,1
163006.0,0,21,23,4,1,7,1,0,5,8,174,8.0,103,29,34,1
87934.0,0,37,37,0,0,6,4,0,5,1,174,1.0,72,62,34,1
132458.0,1,36,34,2,1,15,10,0,5,1,174,0.0,92,93,43,1
134593.0,0,47,48,7,3,3,5,1,2,1,316,1.0,54,62,34,1
22624.0,0,37,37,0,0,8,3,1,6,4,249,4.0,72,29,34,1
60001.0,0,21,23,4,1,4,2,0,5,1,102,1.0,103,103,34,1
19004.0,0,4,4,6,5,2,7,1,2,1,0,1.0,72,14,34,1
157901.0,0,31,36,9,0,4,2,0,5,1,249,1.0,103,130,34,1
67152.0,0,11,11,7,3,3,5,1,2,1,303,1.0,72,103,34,1
123168.0,1,24,24,0,0,15,10,1,6,1,249,1.0,112,29,34,1
68503.0,0,24,24,0,0,6,4,1,6,1,249,1.0,98,29,34,1
20760.0,0,26,27,9,0,3,5,7,6,1,303,1.0,72,29,34,1
140891.0,0,45,45,10,3,4,2,1,6,1,0,1.0,109,29,34,1
88263.0,0,40,40,2,1,8,3,2,6,2,316,2.0,103,80,34,1
88366.0,0,41,41,4,1,4,2,3,2,1,0,1.0,72,142,34,1
96882.0,1,49,49,6,5,16,12,0,5,1,174,0.0,18,133,46,1
89000.0,1,47,48,7,3,15,10,2,3,2,316,0.0,112,29,34,1
30872.0,0,39,39,6,5,3,5,0,5,1,174,1.0,72,62,34,1
10851.0,0,49,49,6,5,6,4,1,6,1,316,1.0,12,62,34,1
78754.0,0,33,32,2,1,6,4,1,6,2,249,2.0,103,29,34,1
5878.0,0,16,15,0,0,1,0,2,6,1,0,1.0,72,62,34,1
71438.0,4,44,44,1,3,9,8,1,2,1,0,1.0,103,115,34,1
52461.0,1,22,22,7,3,15,10,0,5,1,174,0.0,103,142,48,1
150844.0,1,22,22,7,3,16,12,0,5,1,0,1.0,72,80,34,1
88301.0,0,40,40,2,1,1,0,5,6,1,0,1.0,72,29,34,1
164629.0,0,33,32,2,1,7,1,1,6,1,249,1.0,103,93,34,1
190693.0,0,45,45,10,3,6,4,2,6,2,71,2.0,113,29,34,0
42083.0,0,4,4,6,5,4,2,0,5,1,174,1.0,103,80,34,1
143877.0,0,19,19,1,3,7,1,1,6,1,249,1.0,112,29,34,1
39977.0,7,41,41,4,1,9,8,4,6,1,174,1.0,72,14,34,1
119571.0,1,1,0,1,3,12,16,1,6,1,0,1.0,103,29,34,1
146241.0,0,36,34,2,1,1,0,0,5,1,174,1.0,103,93,36,0
38147.0,0,33,32,2,1,8,3,1,6,1,316,1.0,116,29,34,1
31186.0,0,40,40,2,1,1,0,3,6,2,0,2.0,72,80,34,1
75537.0,1,9,10,7,3,15,10,1,5,1,174,0.0,18,133,46,1
4845.0,1,5,5,3,5,15,10,0,5,1,249,1.0,103,119,34,1
50883.0,0,5,5,3,5,4,2,1,6,3,249,3.0,42,142,34,1
25684.0,1,4,4,6,5,15,10,6,6,1,0,1.0,72,29,34,1
33330.0,0,4,4,6,5,4,2,0,5,1,174,1.0,112,93,34,1
188030.0,0,24,24,0,0,4,2,2,5,1,174,0.0,110,29,0,1
160623.0,0,49,49,6,5,5,6,1,2,3,21,3.0,103,142,34,0
121253.0,0,5,5,3,5,8,3,1,6,1,249,1.0,12,130,34,1
192160.0,0,4,4,6,5,1,0,1,5,1,174,99.0,84,62,0,1
8916.0,0,36,34,2,1,1,0,0,5,1,249,1.0,92,142,34,1
31655.0,0,45,45,10,3,1,0,1,2,1,174,0.0,72,142,43,1
158601.0,0,36,34,2,1,3,5,1,6,1,316,1.0,92,29,34,1
47177.0,1,36,34,2,1,15,10,1,5,1,249,1.0,92,93,34,1
22432.0,1,36,34,2,1,15,10,1,6,1,249,1.0,92,29,34,1
152554.0,0,36,34,2,1,1,0,0,5,1,174,1.0,92,29,36,0
147290.0,0,44,44,1,3,8,3,1,6,1,316,1.0,112,62,34,1
110436.0,0,37,37,0,0,4,2,2,6,1,249,0.0,92,29,34,1
169155.0,1,23,21,4,1,11,17,1,6,2,200,2.0,103,62,34,0
83462.0,1,4,4,6,5,15,10,1,6,1,316,1.0,72,29,34,1
75655.0,1,9,10,7,3,15,10,1,5,1,174,1.0,103,29,34,1
11612.0,0,4,4,6,5,2,7,0,5,1,174,1.0,103,93,34,1
154792.0,0,4,4,6,5,7,1,0,5,1,174,0.0,111,93,23,1
136648.0,0,6,6,4,1,4,2,0,5,1,249,1.0,72,29,34,1
33614.0,1,4,4,6,5,15,10,0,5,1,249,1.0,103,142,34,1
114760.0,0,21,23,4,1,2,7,3,2,1,249,1.0,112,62,34,1
36722.0,0,24,24,0,0,5,6,0,5,1,174,0.0,92,93,46,1
171472.0,0,43,43,9,0,4,2,1,2,1,0,1.0,103,138,34,1
33186.0,0,4,4,6,5,1,0,1,6,1,316,1.0,72,142,34,1
197811.0,0,45,45,10,3,5,6,1,5,1,316,1.0,103,115,34,1
120332.0,0,4,4,6,5,1,0,0,5,1,174,1.0,59,29,34,1
101833.0,0,33,32,2,1,5,6,0,5,1,174,0.0,72,93,43,1
7121.0,0,26,27,9,0,3,5,30,2,1,249,1.0,72,142,34,1
125321.0,0,37,37,0,0,7,1,2,6,1,316,1.0,24,29,34,1
9623.0,0,39,39,6,5,7,1,0,5,1,174,1.0,103,29,34,1
147561.0,1,47,48,7,3,16,12,1,5,1,174,1.0,103,29,34,1
98588.0,0,4,4,6,5,5,6,0,5,1,174,1.0,72,80,34,1
156489.0,1,19,19,1,3,12,16,0,5,1,162,1.0,42,142,34,1
46864.0,0,36,34,2,1,1,0,2,2,1,0,1.0,92,130,34,1
90912.0,0,4,4,6,5,6,4,0,5,1,174,1.0,103,93,34,1
138007.0,7,24,24,0,0,9,8,1,6,1,0,1.0,112,119,34,1
15785.0,0,36,34,2,1,1,0,0,5,1,174,0.0,92,93,43,1
22816.0,0,37,37,0,0,2,7,1,2,1,249,1.0,103,142,34,1
93246.0,0,24,24,0,0,6,4,2,6,1,249,0.0,103,29,34,1
141481.0,0,50,51,0,0,8,3,1,6,1,316,1.0,103,29,34,1
115186.0,0,23,21,4,1,8,3,1,6,1,249,1.0,109,142,34,1
151899.0,5,33,32,2,1,16,12,0,5,1,174,0.0,92,29,50,1
38186.0,0,33,32,2,1,8,3,0,5,1,174,0.0,112,29,43,1
